magmi_delete,should_be_enabled,simples_skus,category_reset,categories,inchoo_featured_product,store,attribute_set,type,category_ids,has_options,created_at,updated_at,name,description,short_description,sku,main_sku,us_skus,grouped_sku,weight,news_from_date,news_to_date,status,url_key,url_path,visibility,country_of_manufacture,price,special_price,special_from_date,special_to_date,tier_price,msrp_enabled,msrp_display_actual_price_type,msrp,minimal_price,enable_googlecheckout,tax_class_id,price_view,cost,group_price,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,stock_status_changed_automatically,use_config_enable_qty_increments,meta_title,meta_keyword,meta_description,image,image_label,small_image,small_image_label,thumbnail,thumbnail_label,media_gallery,gallery,is_recurring,recurring_profile,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,options_container,gift_message_available,number_of_options,filter_brands,filter_bestseller,filter_beam_angle,filter_cut_out,filter_finish,filter_fixture_location,filter_fixture_sub_type,filter_fixture_type,filter_glass_type,filter_lamp_shade_colour,filter_light_direction,filter_bathroom_fitting,filter_led_fitting,filter_multi_colour,filter_multi_finish,filter_multi_suggested_room,filter_multi_theme,filter_number_of_bulbs,filter_product_is_imported,filter_range_chandelier_tiers,filter_range_diameter,filter_range_height,filter_range_length,filter_range_number_of_bulbs,filter_range_price,filter_range_voltage,filter_range_wattage,filter_range_width,text_amperage,text_base,text_beam_angle,text_chain_length,text_color_temperature,text_barcode,text_group_code,text_crystal_shape,text_crystal_type,text_depth,text_transformer,text_dimmable,text_tilt,text_diameter,text_dimension,text_downrod_size,text_other_available_options,text_energy_star,text_family_type,text_colour,text_finish,text_glass_type,text_height,text_lamping,text_bulb_lifetime,text_length,text_lighting_option,text_lumens,text_manufacturer_warranty,text_material,text_model,text_motion_sensor,text_mount,text_additional_info,text_package_quantity,text_prod_collection,text_replaces,text_shade,text_shade_material,text_shade_shape,text_sku_original,text_suggested_room,text_suspension_kit,text_switch_type,text_theme,text_ul_listing,text_upc,text_voltage,text_wattage,text_watts_per_bulb,text_width,text_wire_length,is_bulb_included,text_specs_pdf_link,text_brand_homeurl,text_brand_producturl,text_stock_availability,config_colouroptions,config_size,configurable_attributes,super_attribute_pricing,value
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead Black,Die Cast Aluminium with Frosted Glass Bulkhead,Lemon Wedge Bulkhead IP54 Es,BRS-BH013 LW.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,186.66,149.33,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,109,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead Black,Bulkhead,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead Black,/b/r/brs-bh013-lw-bk.jpg,,/b/r/brs-bh013-lw-bk.jpg,,/b/r/brs-bh013-lw-bk.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,215mm x 150mm,,,,Bulkhead,Black,,,,1 x 60W ES,,,,,,,,,,1 x 60W ES,,,,,,,BH013 LW BK,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh013-wh/,Please allow 2 - 7 working days delivery time.,Die Cast Aluminium with Frosted Glass Bulkhead Black (BH013 LW BK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead White,Die Cast Aluminium with Frosted Glass Bulkhead,Lemon Wedge Bulkhead IP54 Es,BRS-BH013 LW.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,186.66,149.33,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,109,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead White,Bulkhead,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead White,/b/r/brs-bh013-lw-wh.jpg,,/b/r/brs-bh013-lw-wh.jpg,,/b/r/brs-bh013-lw-wh.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,215mm x 150mm,,,,Bulkhead,White,,,,1 x 60W ES,,,,,,,,,,1 x 60W ES,,,,,,,BH013 LW WH,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh013-wh/,Please allow 2 - 7 working days delivery time.,Die Cast Aluminium with Frosted Glass Bulkhead White (BH013 LW WH),,,,0
0,1,"BRS-BH013 LW.01,BRS-BH013 LW.02",0,,,admin,Migration_BrightStarLightingGeneralConfigColour,configurable,"2,3,13,40,7,73,79,83",1,13-03-19,,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead (Multiple Colours/Finishes),Die Cast Aluminium with Frosted Glass Bulkhead,Lemon Wedge Bulkhead IP54 Es,BRS-BH013 LW,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,186.66,149.33,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,109,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead (Multiple Colours/Finishes),Bulkhead,Brightstar BH013 LW Die Cast Aluminium with Frosted Glass Bulkhead (Multiple Colours/Finishes),/b/r/brs-bh013-lw-bk.jpg,,/b/r/brs-bh013-lw-bk.jpg,,/b/r/brs-bh013-lw-bk.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226014389, 6007226014396",,,,,,,,,215mm x 150mm,,,,Bulkhead,"Black, White",,,,1 x 60W ES,,,,,,,,,,1 x 60W ES,,,,,,,"BH013 LW BK, BH013 LW WH",,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh013-wh/,Please allow 2 - 7 working days delivery time.,Die Cast Aluminium with Frosted Glass Bulkhead Black (BH013 LW BK)|Die Cast Aluminium with Frosted Glass Bulkhead White (BH013 LW WH)|,,config_colouroptions,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH021 PVC Bulkhead with Clear Glass Black,PVC Bulkhead with Clear Glass,Round Plain Pvc Bulkhead IP54 Es,BRS-BH021.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH021 PVC Bulkhead with Clear Glass Black,Bulkhead,Brightstar BH021 PVC Bulkhead with Clear Glass Black,/b/r/brs-bh021-black.jpg,,/b/r/brs-bh021-black.jpg,,/b/r/brs-bh021-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,Black,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH021 BLACK,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh021-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH021 BLACK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH021 PVC Bulkhead with Clear Glass White,PVC Bulkhead with Clear Glass,Round Plain Pvc Bulkhead IP54 Es,BRS-BH021.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH021 PVC Bulkhead with Clear Glass White,Bulkhead,Brightstar BH021 PVC Bulkhead with Clear Glass White,/b/r/brs-bh021-white.jpg,,/b/r/brs-bh021-white.jpg,,/b/r/brs-bh021-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,White,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH021 WHITE,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh021-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass White (BH021 WHITE),,,,0
0,1,"BRS-BH021.01,BRS-BH021.02",0,,,admin,Migration_BrightStarLightingGeneralConfigColour,configurable,"2,3,13,40,7,73,79,83",1,13-03-19,,Brightstar BH021 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),PVC Bulkhead with Clear Glass,Round Plain Pvc Bulkhead IP54 Es,BRS-BH021,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH021 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),Bulkhead,Brightstar BH021 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),/b/r/brs-bh021-black.jpg,,/b/r/brs-bh021-black.jpg,,/b/r/brs-bh021-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226050592, 6007226050608",,,,,,,,185mm,,,,,Bulkhead,"Black, White",,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,"BH021 BLACK, BH021 WHITE",,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh021-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH021 BLACK)|PVC Bulkhead with Clear Glass White (BH021 WHITE)|,,config_colouroptions,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 Black,PVC Bulkhead with Clear Glass IP44,Round Grid Pvc Bulkhead IP44 Es,BRS-BH022.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 Black,Bulkhead,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 Black,/b/r/brs-bh022-black.jpg,,/b/r/brs-bh022-black.jpg,,/b/r/brs-bh022-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,Black,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH022 BLACK,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh022-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass IP44 Black (BH022 BLACK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 White,PVC Bulkhead with Clear Glass IP44,Round Grid Pvc Bulkhead IP44 Es,BRS-BH022.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 White,Bulkhead,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 White,/b/r/brs-bh022-white.jpg,,/b/r/brs-bh022-white.jpg,,/b/r/brs-bh022-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,White,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH022 WHITE,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh022-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass IP44 White (BH022 WHITE),,,,0
0,1,"BRS-BH022.01,BRS-BH022.02",0,,,admin,Migration_BrightStarLightingGeneralConfigColour,configurable,"2,3,13,40,7,73,79,83",1,13-03-19,,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 (Multiple Colours/Finishes),PVC Bulkhead with Clear Glass IP44,Round Grid Pvc Bulkhead IP44 Es,BRS-BH022,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,89.05,71.24,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,52,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 (Multiple Colours/Finishes),Bulkhead,Brightstar BH022 PVC Bulkhead with Clear Glass IP44 (Multiple Colours/Finishes),/b/r/brs-bh022-black.jpg,,/b/r/brs-bh022-black.jpg,,/b/r/brs-bh022-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226024234, 6007226024241",,,,,,,,185mm,,,,,Bulkhead,"Black, White",,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,"BH022 BLACK, BH022 WHITE",,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh022-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass IP44 Black (BH022 BLACK)|PVC Bulkhead with Clear Glass IP44 White (BH022 WHITE)|,,config_colouroptions,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH023 PVC Bulkhead with Clear Glass Black,PVC Bulkhead with Clear Glass,Round Eyelid Pvc Bulkhead IP44 Es,BRS-BH023.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,102.75,82.2,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,60,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH023 PVC Bulkhead with Clear Glass Black,Bulkhead,Brightstar BH023 PVC Bulkhead with Clear Glass Black,/b/r/brs-bh023-black.jpg,,/b/r/brs-bh023-black.jpg,,/b/r/brs-bh023-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,Black,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH023 BLACK,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh023-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH023 BLACK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH023 PVC Bulkhead with Clear Glass White,PVC Bulkhead with Clear Glass,Round Eyelid Pvc Bulkhead IP44 Es,BRS-BH023.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,102.75,82.2,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,60,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH023 PVC Bulkhead with Clear Glass White,Bulkhead,Brightstar BH023 PVC Bulkhead with Clear Glass White,/b/r/brs-bh023-white.jpg,,/b/r/brs-bh023-white.jpg,,/b/r/brs-bh023-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,185mm,,,,,Bulkhead,White,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH023 WHITE,,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh023-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass White (BH023 WHITE),,,,0
0,1,"BRS-BH023.01,BRS-BH023.02",0,,,admin,Migration_BrightStarLightingGeneralConfigColour,configurable,"2,3,13,40,7,73,79,83",1,13-03-19,,Brightstar BH023 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),PVC Bulkhead with Clear Glass,Round Eyelid Pvc Bulkhead IP44 Es,BRS-BH023,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,102.75,82.2,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,60,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH023 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),Bulkhead,Brightstar BH023 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),/b/r/brs-bh023-black.jpg,,/b/r/brs-bh023-black.jpg,,/b/r/brs-bh023-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226050615, 6007226050622",,,,,,,,185mm,,,,,Bulkhead,"Black, White",,,,1 x 40W ES ( 11W ES CFL ),,,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,"BH023 BLACK, BH023 WHITE",,,,,,,,,,,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh023-wh/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH023 BLACK)|PVC Bulkhead with Clear Glass White (BH023 WHITE)|,,config_colouroptions,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH026 PVC Bulkhead with Clear Glass Black,PVC Bulkhead with Clear Glass,Oval Eyelid Pvc Bulkhead Clear Glass IP54 Es,BRS-BH026.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,85.63,68.5,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,50,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH026 PVC Bulkhead with Clear Glass Black,Bulkhead,Brightstar BH026 PVC Bulkhead with Clear Glass Black,/b/r/brs-bh026-black.jpg,,/b/r/brs-bh026-black.jpg,,/b/r/brs-bh026-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Bulkhead,Black,,,,1 x 40W ES ( 11W ES CFL ),,200mm,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH026 BLACK,,,,,,,,,,111mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh026-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH026 BLACK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH026 PVC Bulkhead with Clear Glass White,PVC Bulkhead with Clear Glass,Oval Eyelid Pvc Bulkhead Clear Glass IP54 Es,BRS-BH026.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,85.63,68.5,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,50,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH026 PVC Bulkhead with Clear Glass White,Bulkhead,Brightstar BH026 PVC Bulkhead with Clear Glass White,/b/r/brs-bh026-white.jpg,,/b/r/brs-bh026-white.jpg,,/b/r/brs-bh026-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Bulkhead,White,,,,1 x 40W ES ( 11W ES CFL ),,200mm,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH026 WHITE,,,,,,,,,,111mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh026-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass White (BH026 WHITE),,,,0
0,1,"BRS-BH026.01,BRS-BH026.02",0,,,admin,Migration_BrightStarLightingGeneralConfigColour,configurable,"2,3,13,40,7,73,79,83",1,13-03-19,,Brightstar BH026 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),PVC Bulkhead with Clear Glass,Oval Eyelid Pvc Bulkhead Clear Glass IP54 Es,BRS-BH026,,,,,27/05/2019,26/06/2019,1,,,Catalog,South Africa,85.63,68.5,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,50,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH026 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),Bulkhead,Brightstar BH026 PVC Bulkhead with Clear Glass (Multiple Colours/Finishes),/b/r/brs-bh026-black.jpg,,/b/r/brs-bh026-black.jpg,,/b/r/brs-bh026-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,"6007226050578, 6007226050585",,,,,,,,,,,,,Bulkhead,"Black, White",,,,1 x 40W ES ( 11W ES CFL ),,200mm,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,"BH026 BLACK, BH026 WHITE",,,,,,,,,,111mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh026-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH026 BLACK)|PVC Bulkhead with Clear Glass White (BH026 WHITE)|,,config_colouroptions,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH027 PVC Bulkhead with Clear Glass Black,PVC Bulkhead with Clear Glass,Oval Plain Pvc Bulkhead IP54 Es,BRS-BH027.01,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,82.2,65.76,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,48,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH027 PVC Bulkhead with Clear Glass Black,Bulkhead,Brightstar BH027 PVC Bulkhead with Clear Glass Black,/b/r/brs-bh027-black.jpg,,/b/r/brs-bh027-black.jpg,,/b/r/brs-bh027-black.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,Black,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Bulkhead,Black,,,,1 x 40W ES ( 11W ES CFL ),,200mm,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH027 BLACK,,,,,,,,,,111mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh027-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass Black (BH027 BLACK),,,,0
0,1,,0,,,admin,Migration_BrightStarLightingGeneral,simple,"2,3,13,40,7,73,79,83",0,13-03-19,,Brightstar BH027 PVC Bulkhead with Clear Glass White,PVC Bulkhead with Clear Glass,Oval Plain Pvc Bulkhead IP54 Es,BRS-BH027.02,,,,,27/05/2019,26/06/2019,1,,,Not visible individually,South Africa,82.2,65.76,27/05/2019,26/05/2020,,Use config,Use config,,,No,Taxable Goods,,48,,999999,0,1,0,0,1,1,1,0,1,1,,0,1,0,1,0,1,0,1,0,0,1,Brightstar BH027 PVC Bulkhead with Clear Glass White,Bulkhead,Brightstar BH027 PVC Bulkhead with Clear Glass White,/b/r/brs-bh027-white.jpg,,/b/r/brs-bh027-white.jpg,,/b/r/brs-bh027-white.jpg,,,,No,,,,,,No layout updates,Product Info Column,No,,Bright Star,Z_No,,,,,,,,,,,,White,,,,,Local (South Africa),,,,,,,,,,,,,,,6.00723E+12,,,,,,,,,,,,,Bulkhead,White,,,,1 x 40W ES ( 11W ES CFL ),,200mm,,,,,,,,1 x 40W ES ( 11W ES CFL ),,,,,,,BH027 WHITE,,,,,,,,,,111mm,,,,http://www.brightstarlighting.co.za/,https://brightstarlighting.co.za/product/bh027-bk/,Please allow 2 - 7 working days delivery time.,PVC Bulkhead with Clear Glass White (BH027 WHITE),,,,0
